draw_size,match_num,winner_ht,winner_age,loser_ht,loser_age,winner_rank,winner_rank_points,loser_rank,loser_rank_points,target,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,winner_hand_L,winner_hand_R,winner_hand_U,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,loser_hand_L,loser_hand_R,loser_hand_U
28,8,180.0,23.5,183.0,19.4,101.0,547.0,373.0,109.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,283,183.0,31.3,183.0,35.0,44.0,1013.0,40.0,1090.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,20,198.0,26.6,188.0,17.5,10.0,3325.0,229.0,210.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,291,191.0,25.9,185.0,27.6,33.0,1817.0,4.0,8365.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,12,198.0,22.5,183.0,25.5,21.0,1495.0,122.0,464.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
8,294,188.0,24.0,193.0,23.2,5.0,4950.0,4.0,6540.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
32,7,180.0,28.8,180.0,27.2,29.0,1345.0,94.0,560.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,298,188.0,30.0,190.0,30.7,13.0,2940.0,48.0,1345.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,30,196.0,26.4,178.0,25.7,32.0,1187.0,6.0,4540.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,275,185.0,26.3,183.0,33.2,91.0,843.0,102.0,784.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
56,36,190.0,28.2,188.0,33.6,2.0,8660.0,1034.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,277,208.0,37.4,198.0,27.8,27.0,1445.0,12.0,2695.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,68,178.0,29.6,180.0,29.7,19.0,1750.0,76.0,675.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,17,175.0,33.5,188.0,32.3,8.0,3805.0,25.0,1430.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,8,183.0,27.6,173.0,34.3,17.0,1890.0,107.0,527.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,75,183.0,24.0,193.0,25.9,92.0,598.0,23.0,1595.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,280,185.0,26.1,183.0,24.9,87.0,625.0,50.0,912.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,22,203.0,23.2,188.0,30.1,21.0,1615.0,38.0,1083.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,296,183.0,28.7,173.0,30.1,455.0,20.0,90.0,614.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
48,43,185.0,31.5,188.0,27.6,88.0,555.0,30.0,1190.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,252,188.0,31.4,188.0,34.7,46.0,1015.0,30.0,1330.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,275,185.0,26.1,183.0,36.3,79.0,707.0,66.0,815.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,6,188.0,24.1,203.0,24.7,54.0,855.0,61.0,790.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,13,193.0,25.9,180.0,29.3,5.0,4935.0,347.0,112.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,283,178.0,37.7,183.0,24.1,117.0,697.0,66.0,1022.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,162,188.0,31.1,193.0,28.7,48.0,981.0,51.0,945.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4,4,183.0,29.0,183.0,26.2,3.0,5740.0,56.0,827.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,116,198.0,23.9,190.0,23.1,13.0,2185.0,52.0,828.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
32,291,196.0,26.9,188.0,21.2,21.0,1751.0,89.0,613.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,300,185.0,22.4,193.0,23.3,15.0,2020.0,21.0,1675.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,287,185.0,35.5,185.0,30.7,10.0,3305.0,6.0,4415.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,293,185.0,23.0,175.0,25.0,10.0,3295.0,193.0,290.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,296,188.0,19.5,196.0,23.7,31.0,1789.0,44.0,1385.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,275,198.0,31.3,193.0,25.9,39.0,1205.0,137.0,394.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,239,185.0,22.8,193.0,30.4,238.0,241.0,89.0,797.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,39,181.0,26.1,190.0,27.0,57.0,841.0,67.0,745.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,195,198.0,21.1,180.0,27.9,3.0,5615.0,60.0,894.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
96,6,196.0,18.9,193.0,24.8,124.0,448.0,73.0,669.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,127,185.0,25.8,188.0,27.5,61.0,836.0,102.0,545.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
28,17,193.0,28.4,185.0,26.9,847.0,20.0,59.0,802.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,2,188.0,18.8,193.0,27.2,33.0,1161.0,104.0,509.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,283,188.0,29.7,183.0,30.1,90.0,609.0,67.0,860.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,20,208.0,31.8,178.0,27.2,73.0,670.0,34.0,1215.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,15,185.0,22.0,208.0,34.1,144.0,374.0,136.0,395.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,286,183.0,33.8,190.0,34.7,16.0,2380.0,87.0,761.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,296,185.0,27.6,206.0,36.0,4.0,8365.0,39.0,1550.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,12,183.0,29.8,188.0,29.3,8.0,4050.0,248.0,194.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,21,188.0,34.0,183.0,26.8,134.0,403.0,39.0,1025.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,111,190.0,27.1,196.0,23.1,126.0,438.0,55.0,800.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,311,180.0,25.2,183.0,30.9,18.0,1930.0,4.0,6325.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,268,183.0,33.1,180.0,27.4,90.0,796.0,81.0,832.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,78,206.0,25.3,185.0,28.9,20.0,1805.0,63.0,787.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
24,264,185.0,27.8,180.0,34.0,26.0,1450.0,45.0,1097.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,1,193.0,25.3,193.0,25.4,202.0,260.0,160.0,355.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
128,107,183.0,31.0,193.0,25.5,15.0,2145.0,39.0,1075.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,248,183.0,34.8,196.0,27.4,39.0,1100.0,45.0,1005.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,12,185.0,28.8,188.0,22.5,63.0,762.0,21.0,1732.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
28,13,183.0,29.7,188.0,18.1,4.0,5120.0,95.0,557.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,12,188.0,27.5,185.0,32.5,22.0,1425.0,60.0,873.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
56,48,185.0,29.8,188.0,23.0,74.0,649.0,3.0,6675.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
64,295,180.0,27.6,198.0,29.8,11.0,3085.0,3.0,5410.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,280,178.0,26.2,196.0,32.2,107.0,770.0,49.0,1340.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,4,180.0,22.2,173.0,30.1,176.0,275.0,257.0,178.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,25,188.0,24.1,188.0,32.4,142.0,390.0,27.0,1355.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4,2,190.0,32.0,185.0,23.9,40.0,1050.0,174.0,321.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4,1,190.0,28.7,191.0,23.0,2.0,8765.0,87.0,619.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,63,178.0,31.6,175.0,27.7,40.0,1015.0,113.0,487.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
56,54,185.0,34.0,190.0,28.2,3.0,8065.0,2.0,8660.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,287,196.0,20.5,185.0,23.6,119.0,566.0,52.0,1080.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
96,94,190.0,25.8,185.0,26.7,3.0,8350.0,10.0,2960.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,287,180.0,27.4,198.0,29.6,10.0,2930.0,6.0,4540.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
56,30,183.0,26.0,188.0,30.4,45.0,1000.0,25.0,1500.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,6,173.0,31.6,188.0,26.2,83.0,579.0,212.0,222.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,104,188.0,31.0,180.0,28.8,21.0,1740.0,49.0,1011.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
56,43,185.0,28.8,206.0,29.9,5.0,5255.0,19.0,1720.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
64,289,185.0,29.8,185.0,22.6,5.0,4955.0,14.0,2420.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
128,130,183.0,31.2,185.0,24.9,104.0,778.0,116.0,693.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
56,48,180.0,27.1,183.0,26.5,24.0,1390.0,41.0,1091.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,295,198.0,27.8,188.0,19.7,14.0,2605.0,49.0,935.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,1104,183.0,34.4,193.0,33.3,33.0,1235.0,111.0,512.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,289,188.0,24.7,188.0,29.5,52.0,879.0,72.0,717.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,284,181.0,26.9,196.0,27.0,58.0,845.0,23.0,1596.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,31,183.0,30.5,196.0,26.4,4.0,6005.0,32.0,1187.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,30,183.0,28.2,188.0,30.0,10.0,2810.0,78.0,636.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,298,188.0,22.2,193.0,19.4,18.0,1799.0,22.0,1656.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,282,196.0,26.6,191.0,28.2,18.0,1703.0,679.0,41.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,294,211.0,23.9,183.0,33.3,32.0,1741.0,18.0,2585.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
96,38,183.0,28.7,180.0,28.1,28.0,1405.0,139.0,365.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4,2,188.0,26.8,178.0,23.1,111.0,514.0,174.0,302.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,183,188.0,28.3,185.0,34.1,83.0,657.0,62.0,774.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,296,183.0,23.4,183.0,34.0,30.0,1345.0,78.0,655.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,1,185.0,31.2,178.0,31.3,1.0,12165.0,83.0,615.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,278,181.0,28.7,193.0,27.5,57.0,922.0,84.0,680.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,11,185.0,25.8,185.0,23.8,56.0,874.0,44.0,1000.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,297,188.0,32.3,185.0,25.5,1.0,9865.0,24.0,1520.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,282,188.0,20.9,190.0,28.7,64.0,822.0,76.0,731.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
56,20,188.0,33.1,173.0,32.1,127.0,419.0,102.0,519.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,25,198.0,23.4,188.0,26.8,10.0,2705.0,6.0,4410.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,265,188.0,31.2,188.0,28.6,10.0,3445.0,33.0,1235.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
96,37,185.0,30.9,198.0,26.4,48.0,920.0,10.0,3450.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,22,190.0,31.2,183.0,29.1,32.0,1245.0,17.0,1955.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
28,4,188.0,26.0,185.0,25.8,147.0,383.0,118.0,485.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,19,183.0,22.5,173.0,33.0,80.0,612.0,75.0,627.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,86,183.0,28.9,180.0,26.3,17.0,1740.0,68.0,734.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,292,193.0,19.3,185.0,31.5,91.0,606.0,31.0,1375.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
12,278,196.0,24.8,193.0,34.4,10.0,3120.0,11.0,2860.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,290,185.0,27.4,188.0,18.9,34.0,1295.0,201.0,284.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,273,188.0,34.2,188.0,30.7,40.0,1260.0,49.0,999.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,6,196.0,26.0,183.0,30.4,52.0,873.0,43.0,920.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,210,198.0,30.9,206.0,34.3,23.0,1590.0,14.0,2075.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,125,188.0,24.2,185.0,30.0,1.0,13920.0,3.0,8380.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,238,188.0,30.8,183.0,27.8,35.0,1381.0,78.0,800.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,3,190.0,23.5,183.0,29.2,43.0,1009.0,27.0,1315.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,19,190.0,22.7,188.0,24.6,85.0,610.0,58.0,875.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,240,173.0,27.8,193.0,26.0,106.0,581.0,98.0,605.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,1,188.0,24.8,188.0,38.1,69.0,800.0,62.0,888.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
32,294,188.0,25.9,185.0,23.4,109.0,530.0,8.0,3405.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,4,188.0,28.7,183.0,28.1,1.0,16580.0,79.0,682.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,1,175.0,28.8,178.0,26.0,6.0,4510.0,195.0,279.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,289,178.0,30.7,188.0,26.5,21.0,1850.0,60.0,860.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,9,183.0,30.2,188.0,34.4,28.0,1335.0,21.0,1553.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,84,188.0,30.0,185.0,31.1,74.0,677.0,35.0,1170.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,292,188.0,22.3,196.0,22.6,15.0,2174.0,56.0,892.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,279,170.0,26.8,183.0,23.4,96.0,552.0,21.0,1585.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,218,185.0,24.7,178.0,28.4,8.0,3355.0,21.0,1710.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,289,198.0,28.0,180.0,25.8,42.0,1020.0,11.0,2795.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,184,193.0,21.3,188.0,31.3,16.0,2060.0,71.0,736.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
64,280,170.0,26.7,188.0,31.3,24.0,1440.0,88.0,635.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
128,184,183.0,28.2,183.0,28.5,15.0,2150.0,57.0,867.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
96,41,193.0,26.5,193.0,30.6,4.0,6050.0,78.0,620.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
28,6,180.0,24.5,185.0,28.4,64.0,755.0,51.0,875.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,279,188.0,19.2,188.0,28.7,44.0,1214.0,55.0,1062.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,271,175.0,28.2,191.0,23.2,103.0,540.0,57.0,912.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
56,30,185.0,24.8,185.0,27.8,16.0,1710.0,106.0,499.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,274,180.0,28.9,188.0,26.7,67.0,830.0,26.0,1518.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
96,46,180.0,29.1,185.0,33.6,23.0,1512.0,70.0,693.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
64,285,185.0,33.1,175.0,29.2,2.0,7945.0,53.0,980.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
64,276,188.0,23.7,190.0,34.6,14.0,1990.0,47.0,1021.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,10,190.0,25.2,185.0,28.0,45.0,978.0,193.0,279.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,283,193.0,28.9,180.0,28.3,51.0,945.0,22.0,1630.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,81,185.0,27.1,185.0,33.2,9.0,2625.0,150.0,366.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,32,185.0,26.9,193.0,27.3,9.0,3090.0,101.0,555.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,273,188.0,24.6,185.0,21.4,35.0,1265.0,239.0,197.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,293,178.0,25.8,193.0,30.1,61.0,801.0,7.0,3815.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,289,198.0,24.0,175.0,27.6,57.0,815.0,138.0,408.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,69,183.0,28.5,188.0,23.8,10.0,2920.0,98.0,552.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4,1,188.0,34.8,193.0,25.7,20.0,1675.0,163.0,338.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
64,271,196.0,26.9,185.0,27.0,22.0,1596.0,34.0,1181.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
128,167,198.0,22.3,188.0,35.0,67.0,847.0,65.0,863.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
96,54,196.0,23.8,178.0,29.3,40.0,994.0,21.0,1720.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,298,190.0,28.9,185.0,22.2,3.0,7525.0,52.0,910.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,4,187.12269085243713,22.5,186.4135888205448,17.8,920.0,9.0,624.0,33.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,197,183.0,31.0,190.0,25.2,15.0,2145.0,53.0,815.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
32,291,185.0,25.5,188.0,32.9,16.0,2200.0,66.0,798.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
64,272,196.0,23.5,188.0,22.9,31.0,1398.0,12.0,2414.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,279,183.0,24.9,193.0,29.0,111.0,523.0,48.0,990.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
56,52,175.0,32.0,190.0,25.6,5.0,4850.0,20.0,1780.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
64,251,196.0,29.2,175.0,36.3,57.0,920.0,79.0,740.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,273,185.0,29.0,188.0,26.2,39.0,1085.0,54.0,888.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,279,196.0,31.5,193.0,33.8,14.0,2790.0,29.0,1390.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,19,183.0,25.8,188.0,26.9,52.0,915.0,7.0,3330.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,38,178.0,22.5,178.0,31.1,18.0,1680.0,48.0,885.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,287,188.0,21.2,170.0,23.5,31.0,1290.0,71.0,769.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,277,198.0,34.0,196.0,29.2,14.0,2495.0,55.0,875.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,10,175.0,29.6,185.0,26.2,30.0,1395.0,38.0,1055.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,116,178.0,25.0,175.0,32.7,5.0,5025.0,10.0,4145.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,127,183.0,31.2,185.0,29.9,22.0,1600.0,121.0,465.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,295,185.0,20.3,183.0,23.1,62.0,781.0,35.0,1130.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,20,196.0,30.0,193.0,24.6,98.0,549.0,58.0,781.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,2,187.12269085243713,22.7,186.4135888205448,23.4,1062.0,6.0,731.0,20.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
128,276,206.0,30.8,190.0,32.0,11.0,2585.0,42.0,1010.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,279,183.0,28.9,191.0,31.2,119.0,688.0,478.0,80.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,255,193.0,23.8,196.0,21.7,33.0,1215.0,131.0,434.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,300,188.0,28.6,185.0,29.5,1.0,16585.0,5.0,5230.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,274,198.0,29.8,188.0,22.2,3.0,5410.0,25.0,1595.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,15,168.0,31.4,178.0,27.8,104.0,515.0,54.0,806.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,195,188.0,30.1,186.0,22.7,4.0,6055.0,136.0,415.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,284,178.0,25.4,193.0,27.9,160.0,349.0,60.0,880.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,27,180.0,28.4,185.0,30.3,71.0,736.0,105.0,550.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
12,288,193.0,22.4,183.0,32.8,6.0,5940.0,13.0,2710.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,272,183.0,24.0,188.0,25.4,99.0,565.0,116.0,481.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,34,185.0,27.3,178.0,21.6,36.0,1170.0,48.0,900.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,204,185.0,18.8,188.0,23.6,86.0,750.0,42.0,1178.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
56,26,180.0,24.6,188.0,31.7,14.0,2090.0,43.0,995.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,295,183.0,32.6,188.0,30.7,91.0,738.0,26.0,1786.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,2,185.0,23.9,185.0,22.5,68.0,715.0,72.0,676.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,6,180.0,24.0,188.0,20.3,70.0,666.0,555.0,51.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,271,183.0,23.9,188.0,39.8,114.0,703.0,90.0,843.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
28,12,190.0,24.8,193.0,21.5,62.0,775.0,81.0,646.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,1,193.0,24.5,185.0,25.4,390.0,109.0,115.0,496.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
48,20,173.0,33.9,188.0,32.8,87.0,635.0,25.0,1500.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
28,8,185.0,24.8,180.0,27.7,50.0,890.0,89.0,616.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,152,188.0,29.6,188.0,30.9,24.0,1815.0,86.0,634.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
128,1156,188.0,28.1,198.0,23.2,43.0,1053.0,14.0,2625.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
8,289,188.0,35.4,193.0,24.2,8.0,3320.0,3.0,5350.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
56,20,193.0,21.9,185.0,26.3,50.0,925.0,31.0,1315.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,280,180.0,35.0,190.0,33.8,70.0,927.0,198.0,330.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,277,196.0,27.4,188.0,26.9,35.0,1255.0,78.0,719.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
64,286,188.0,27.1,185.0,29.0,12.0,2380.0,45.0,1038.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,257,196.0,31.6,188.0,30.6,14.0,2690.0,85.0,618.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
